date,Fund_A,Fund_B,Fund_C
2019-11-25,124428227.99,719718133.84275,1494500509
2019-11-26,124587740.34,719718133.84275,1498335290
2019-11-27,125209622.18,719718133.84275,1506767724
2019-11-28,125428711.16,719718133.84275,1506767724
2019-11-29,125171060.37,756623066.6416,1506297866
2019-12-02,124430146.16,756623066.6416,1485743619
2019-12-03,123022110,756623066.6416,1476964478
2019-12-04,122810569.43,756623066.6416,1478556004
2019-12-05,123009556.16,756623066.6416,1476238143
2019-12-06,123887689.55,756623066.6416,1489350877
2019-12-09,123579509.57,756623066.6416,1486579508
2019-12-10,122989801.18,756623066.6416,1482840758
2019-12-11,122396956.49,756623066.6416,1488231802
2019-12-12,122359264.07,756623066.6416,1497777290
2019-12-13,123362438.61,756623066.6416,1496863196
2019-12-16,123353410.97,756623066.6416,1507316754
2019-12-17,123233757.78,756623066.6416,1510077488
2019-12-18,123784604.71,756623066.6416,1552490528
2019-12-19,123915608.89,756623066.6416,1560050806
2019-12-20,123504691.36,756623066.6416,1566599909
2019-12-23,123280912.9,756623066.6416,1570101405
2019-12-24,122887431.03,756623066.6416,1567448793
2019-12-25,122887431.03,756623066.6416,1567448793
2019-12-26,123130668,756623066.6416,1581058313
2019-12-27,123130668,756623066.6416,1580085851
2019-12-30,122137430.84,756623066.6416,1569457530
2019-12-31,122236267.36,769108979.81484,1572498127
2020-01-01,122236267.36,769108979.81484,1572498127
2020-01-02,122236267.36,769108979.81484,1573495676
2020-01-03,122479365.23,769108979.81484,1561998813
2020-01-06,122238362.57,769108979.81484,1571078829
2020-01-07,122296702.83,769108979.81484,1572614054
2020-01-08,122268693.73,769108979.81484,1573392356
2020-01-09,122721774.31,769108979.81484,1584972453
2020-01-10,122721774.31,769108979.81484,1583191792
2020-01-13,122687852.98,769108979.81484,1595018550
2020-01-14,123255093.18,769108979.81484,1589957595
2020-01-15,123135146.72,769108979.81484,1598105748
2020-01-16,123389309.55,769108979.81484,1617451503
2020-01-17,123720416.4,769108979.81484,1624352043
2020-01-20,123907152.75,769108979.81484,1624352043
2020-01-21,123638538.06,769108979.81484,1625523127
2020-01-22,123787515.81,769108979.81484,1625191327
2020-01-23,123191758.84,769108979.81484,1623029037
2020-01-24,122651804.43,769108979.81484,1606271295
2020-01-27,120518766.53,769108979.81484,1575654647
2020-01-28,121393287.66,769108979.81484,1595194599
2020-01-29,120877205.29,769108979.81484,1597741885
2020-01-30,119670192.9,769108979.81484,1593046371
2020-01-31,117695312.39,778832741.65068,1565606119
2020-02-03,118413630.08,778832741.65068,1582889228
2020-02-04,119389045.08,778832741.65068,1614223158
2020-02-05,120442247.8,778832741.65068,1620212111
2020-02-06,120668274.24,778832741.65068,1622679451
2020-02-07,119781889.62,778832741.65068,1615656809
2020-02-10,120355329.89,778832741.65068,1631869188
2020-02-11,120355329.89,778832741.65068,1634225518
2020-02-12,121242647.69,778832741.65068,1650866557
2020-02-13,122221619.29,778832741.65068,1651631607
2020-02-14,121776550.77,778832741.65068,1658531744
2020-02-17,122300092.87,778832741.65068,1658531744
2020-02-18,122146869.01,778832741.65068,1663235986
2020-02-19,122255000.26,778832741.65068,1674086592
2020-02-20,121141494.52,778832741.65068,1661613848
2020-02-21,119731210.15,778832741.65068,1636634492
2020-02-24,115976928.02,778832741.65068,1633660270
2020-02-25,114073183.89,778832741.65068,1584092843
2020-02-26,112361665.75,778832741.65068,1578989702
2020-02-27,109533541.93,778832741.65068,1525552926
2020-02-28,107056751.02,725349098.8474,1521006221
2020-03-02,108317310.49,725349098.8474,1574292685
2020-03-03,107257599.47,725349098.8474,1529111960
2020-03-04,108655829.54,725349098.8474,1592830746
2020-03-05,105311788.64,725349098.8474,1548837597
2020-03-06,103554686.97,725349098.8474,1521068907
2020-03-09,96082409.43,725349098.8474,1414441656
2020-03-10,97412045.18,725349098.8474,1488876880
2020-03-11,93126153.77,725349098.8474,1424691315
2020-03-12,82250026.93,725349098.8474,1293882510
2020-03-13,82530329.75,725349098.8474,1408325665
2020-03-16,82530329.75,725349098.8474,1233511198
2020-03-17,70916336.29,725349098.8474,1319536451
2020-03-18,66065869.35,725349098.8474,1269519376
2020-03-19,67913395.55,725349098.8474,1282174807
2020-03-20,69175814.12,725349098.8474,1233656098
2020-03-23,65713265.92,725349098.8474,1219458767
2020-03-24,72049433.37,725349098.8474,1324017841
2020-03-25,77858866.65,725349098.8474,1324283281
2020-03-26,79099337.93,725349098.8474,1392809916
2020-03-27,74633863.54,725349098.8474,1345739716
2020-03-30,75402657.34,725349098.8474,1391978672
2020-03-31,76559953.36,612076586.53073,1377788236
2020-04-01,72831463.99,612076586.53073,1323723722
2020-04-02,73129357.1,612076586.53073,1352913111
2020-04-03,71727877.66,612076586.53073,1333197693
2020-04-06,75110060.67,612076586.53073,1426259213
2020-04-07,78170541.28,612076586.53073,1430308033
2020-04-08,79257374,612076586.53073,1465486651
2020-04-09,79257374,612076586.53073,1473996873
2020-04-10,79257374,612076586.53073,1473996873
2020-04-13,79257374,612076586.53073,1483143226
2020-04-14,81324751.78,612076586.53073,1536760447
2020-04-15,80100908.07,612076586.53073,1526958067
2020-04-16,78734674.43,612076586.53073,1549068927
2020-04-17,80943852.92,612076586.53073,1558152715
2020-04-20,79840331.75,612076586.53073,1538270918
2020-04-21,77888116.57,612076586.53073,1497160622
2020-04-22,77884498.27,612076586.53073,1530877690
2020-04-23,78113936.24,612076586.53073,1529845258
2020-04-24,77993599.37,612076586.53073,1555059807
2020-04-27,79546482.84,612076586.53073,1570485777
2020-04-28,79888881.07,612076586.53073,1550529136
2020-04-29,84641068.57,612076586.53073,1599248339
2020-04-30,84641068.57,674734291.60976,1598026024
2020-05-01,82068729.31,674734291.60976,1553156866
2020-05-04,80738554.07,674734291.60976,1558849805
2020-05-05,81693064.81,674734291.60976,1567664126
2020-05-06,80967396.38,674734291.60976,1570167001
2020-05-07,83446821.05,674734291.60976,1588218134
2020-05-08,83446821.05,674734291.60976,1588218134
2020-05-11,83446821.05,674734291.60976,1588218134
2020-05-12,83446821.05,674734291.60976,1588218134
2020-05-13,83446821.05,674734291.60976,1588218134
2020-05-14,83446821.05,674734291.60976,1588218134
2020-05-15,83446821.05,674734291.60976,1588218134
2020-05-18,83446821.05,674734291.60976,1588218134
2020-05-19,83446821.05,674734291.60976,1588218134
2020-05-20,83446821.05,674734291.60976,1588218134
2020-05-21,83446821.05,674734291.60976,1588218134
2020-05-22,83446821.05,674734291.60976,1588218134
2020-05-25,83446821.05,674734291.60976,1588218134
2020-05-26,83446821.05,674734291.60976,1588218134
2020-05-27,83446821.05,674734291.60976,1588218134
2020-05-28,83446821.05,674734291.60976,1588218134
2020-05-29,87324951.59,723603382.41826,1675640851
2020-06-01,87324951.59,723603382.41826,1675640851
2020-06-02,87324951.59,723603382.41826,1675640851
2020-06-03,87324951.59,723603382.41826,1675640851
2020-06-04,87324951.59,723603382.41826,1675640851
2020-06-05,87324951.59,723603382.41826,1675640851
2020-06-08,87324951.59,723603382.41826,1675640851
2020-06-09,87324951.59,723603382.41826,1675640851
2020-06-10,87324951.59,723603382.41826,1675640851
2020-06-11,87324951.59,723603382.41826,1675640851
2020-06-12,87324951.59,723603382.41826,1675640851
2020-06-15,87324951.59,723603382.41826,1675640851
2020-06-16,87324951.59,723603382.41826,1675640851
2020-06-17,87324951.59,723603382.41826,1675640851
2020-06-18,87324951.59,723603382.41826,1675640851
2020-06-19,87324951.59,723603382.41826,1675640851
2020-06-22,87324951.59,723603382.41826,1675640851
2020-06-23,87324951.59,723603382.41826,1675640851
2020-06-24,87324951.59,723603382.41826,1675640851
2020-06-25,87324951.59,723603382.41826,1675640851
2020-06-26,87324951.59,723603382.41826,1675640851
2020-06-29,87324951.59,723603382.41826,1675640851
2020-06-30,87363331.65,731135551.14074,1656699672
2020-07-01,87363331.65,731135551.14074,1656699672
2020-07-02,87363331.65,731135551.14074,1656699672
2020-07-03,87363331.65,731135551.14074,1656699672
2020-07-06,87363331.65,731135551.14074,1656699672
2020-07-07,87363331.65,731135551.14074,1656699672
2020-07-08,87363331.65,731135551.14074,1656699672
2020-07-09,87363331.65,731135551.14074,1656699672
2020-07-10,87363331.65,731135551.14074,1656699672
2020-07-13,87363331.65,731135551.14074,1656699672
2020-07-14,87363331.65,731135551.14074,1656699672
2020-07-15,87363331.65,731135551.14074,1656699672
2020-07-16,87363331.65,731135551.14074,1656699672
2020-07-17,87363331.65,731135551.14074,1656699672
2020-07-20,87363331.65,731135551.14074,1656699672
2020-07-21,87363331.65,731135551.14074,1656699672
2020-07-22,87363331.65,731135551.14074,1656699672
2020-07-23,87363331.65,731135551.14074,1656699672
2020-07-24,87363331.65,731135551.14074,1656699672
2020-07-27,87363331.65,731135551.14074,1656699672
2020-07-28,87363331.65,731135551.14074,1656699672
2020-07-29,87363331.65,731135551.14074,1656699672
2020-07-30,87363331.65,731135551.14074,1656699672
2020-07-31,87091306.29,750948142.41763,1772003807
2020-08-03,87091306.29,750948142.41763,1772003807
2020-08-04,87091306.29,750948142.41763,1772003807
2020-08-05,87091306.29,750948142.41763,1772003807
2020-08-06,87091306.29,750948142.41763,1772003807
2020-08-07,87091306.29,750948142.41763,1772003807
2020-08-10,87091306.29,750948142.41763,1772003807
2020-08-11,87091306.29,750948142.41763,1772003807
2020-08-12,87091306.29,750948142.41763,1772003807
2020-08-13,87091306.29,750948142.41763,1772003807
2020-08-14,87091306.29,750948142.41763,1772003807
2020-08-17,87091306.29,750948142.41763,1772003807
2020-08-18,87091306.29,750948142.41763,1772003807
2020-08-19,87091306.29,750948142.41763,1772003807
2020-08-20,87091306.29,750948142.41763,1772003807
2020-08-21,87091306.29,750948142.41763,1772003807
2020-08-24,87091306.29,750948142.41763,1772003807
2020-08-25,87091306.29,750948142.41763,1772003807
2020-08-26,87091306.29,750948142.41763,1772003807
2020-08-27,87091306.29,750948142.41763,1772003807
2020-08-28,87091306.29,750948142.41763,1772003807
2020-08-31,90052599.56,787102451.14276,1910525628
2020-09-01,90052599.56,787102451.14276,1910525628
2020-09-02,90052599.56,787102451.14276,1910525628
2020-09-03,90052599.56,787102451.14276,1910525628
2020-09-04,90052599.56,787102451.14276,1910525628
2020-09-07,90052599.56,787102451.14276,1910525628
2020-09-08,90052599.56,787102451.14276,1910525628
2020-09-09,90052599.56,787102451.14276,1910525628
2020-09-10,90052599.56,787102451.14276,1910525628
2020-09-11,90052599.56,787102451.14276,1910525628
2020-09-14,90052599.56,787102451.14276,1910525628
2020-09-15,90052599.56,787102451.14276,1910525628
2020-09-16,90052599.56,787102451.14276,1910525628
2020-09-17,90052599.56,787102451.14276,1910525628
2020-09-18,90052599.56,787102451.14276,1910525628
2020-09-21,90052599.56,787102451.14276,1910525628
2020-09-22,90052599.56,787102451.14276,1910525628
2020-09-23,90052599.56,787102451.14276,1910525628
2020-09-24,90052599.56,787102451.14276,1910525628
2020-09-25,90052599.56,787102451.14276,1910525628
2020-09-28,90052599.56,787102451.14276,1910525628
2020-09-29,90052599.56,787102451.14276,1910525628
2020-09-30,82807340.59,750596631.26417,2109951092
2020-10-01,82807340.59,750596631.26417,2109951092
2020-10-02,82807340.59,750596631.26417,2109951092
2020-10-05,82807340.59,750596631.26417,2109951092
2020-10-06,82807340.59,750596631.26417,2109951092
2020-10-07,82807340.59,750596631.26417,2109951092
2020-10-08,82807340.59,750596631.26417,2109951092
2020-10-09,82807340.59,750596631.26417,2109951092
2020-10-12,82807340.59,750596631.26417,2109951092
2020-10-13,82807340.59,750596631.26417,2109951092
2020-10-14,82807340.59,750596631.26417,2109951092
2020-10-15,82807340.59,750596631.26417,2109951092
2020-10-16,82807340.59,750596631.26417,2109951092
2020-10-19,82807340.59,750596631.26417,2109951092
2020-10-20,82807340.59,750596631.26417,2109951092
2020-10-21,82807340.59,750596631.26417,2109951092
2020-10-22,82807340.59,750596631.26417,2109951092
2020-10-23,82807340.59,750596631.26417,2109951092
2020-10-26,82807340.59,750596631.26417,2109951092
2020-10-27,82807340.59,750596631.26417,2109951092
2020-10-28,82807340.59,750596631.26417,2109951092
2020-10-29,82807340.59,750596631.26417,2109951092
2020-10-30,86782390.6,728972840.50959,2024724847
2020-11-02,86782390.6,728972840.50959,2024724847
2020-11-03,86782390.6,728972840.50959,2024724847
2020-11-04,86782390.6,728972840.50959,2024724847
2020-11-05,86782390.6,728972840.50959,2024724847
2020-11-06,86782390.6,728972840.50959,2024724847
2020-11-09,86782390.6,728972840.50959,2024724847
2020-11-10,86782390.6,728972840.50959,2024724847
2020-11-11,86782390.6,728972840.50959,2024724847
2020-11-12,86782390.6,728972840.50959,2024724847
2020-11-13,86782390.6,728972840.50959,2024724847
2020-11-16,86782390.6,728972840.50959,2024724847
2020-11-17,86782390.6,728972840.50959,2024724847
2020-11-18,86782390.6,728972840.50959,2024724847
2020-11-19,86782390.6,728972840.50959,2024724847
2020-11-20,86782390.6,728972840.50959,2024724847
2020-11-23,86782390.6,728972840.50959,2024724847
2020-11-24,86782390.6,728972840.50959,2024724847
2020-11-25,86782390.6,728972840.50959,2024724847
2020-11-26,86782390.6,728972840.50959,2024724847
2020-11-27,86782390.6,728972840.50959,2024724847
2020-11-30,91873565.86,816983700.66742,2263865669
2020-12-01,91873565.86,816983700.66742,2263865669
2020-12-02,91873565.86,816983700.66742,2263865669
2020-12-03,91873565.86,816983700.66742,2263865669
2020-12-04,91873565.86,816983700.66742,2263865669
2020-12-07,91873565.86,816983700.66742,2263865669
2020-12-08,91873565.86,816983700.66742,2263865669
2020-12-09,91873565.86,816983700.66742,2263865669
2020-12-10,91873565.86,816983700.66742,2263865669
2020-12-11,91873565.86,816983700.66742,2263865669
2020-12-14,91873565.86,816983700.66742,2263865669
2020-12-15,91873565.86,816983700.66742,2263865669
2020-12-16,91873565.86,816983700.66742,2263865669
2020-12-17,91873565.86,816983700.66742,2263865669
2020-12-18,91873565.86,816983700.66742,2263865669
2020-12-21,91873565.86,816983700.66742,2263865669
2020-12-22,91873565.86,816983700.66742,2263865669
2020-12-23,91873565.86,816983700.66742,2263865669
2020-12-24,91873565.86,816983700.66742,2263865669
2020-12-25,91873565.86,816983700.66742,2263865669
2020-12-28,91873565.86,816983700.66742,2263865669
2020-12-29,91873565.86,816983700.66742,2263865669
2020-12-30,91873565.86,816983700.66742,2263865669
2020-12-31,97136638.97,875675801.94766,2369862617
2021-01-01,97136638.97,875675801.94766,2369862617
2021-01-04,97136638.97,875675801.94766,2369862617
2021-01-05,97136638.97,875675801.94766,2369862617
2021-01-06,97136638.97,875675801.94766,2369862617
2021-01-07,97136638.97,875675801.94766,2369862617
2021-01-08,97136638.97,875675801.94766,2369862617
2021-01-11,97136638.97,875675801.94766,2369862617
2021-01-12,97136638.97,875675801.94766,2369862617
2021-01-13,97136638.97,875675801.94766,2369862617
2021-01-14,97136638.97,875675801.94766,2369862617
2021-01-15,97136638.97,875675801.94766,2369862617
2021-01-18,97136638.97,875675801.94766,2369862617
2021-01-19,97136638.97,875675801.94766,2369862617
2021-01-20,97136638.97,875675801.94766,2369862617
2021-01-21,97136638.97,875675801.94766,2369862617
2021-01-22,97136638.97,875675801.94766,2369862617
2021-01-25,97136638.97,875675801.94766,2369862617
2021-01-26,97136638.97,875675801.94766,2369862617
2021-01-27,97136638.97,875675801.94766,2369862617
2021-01-28,97136638.97,875675801.94766,2369862617
2021-01-29,93201683.93,872080844.88303,2258141016
2021-02-01,93201683.93,872080844.88303,2258141016
2021-02-02,93201683.93,872080844.88303,2258141016
2021-02-03,93201683.93,872080844.88303,2258141016
2021-02-04,93201683.93,872080844.88303,2258141016
2021-02-05,93201683.93,872080844.88303,2258141016
2021-02-08,93201683.93,872080844.88303,2258141016
2021-02-09,93201683.93,872080844.88303,2258141016
2021-02-10,93201683.93,872080844.88303,2258141016
2021-02-11,93201683.93,872080844.88303,2258141016
2021-02-12,93201683.93,872080844.88303,2258141016
2021-02-15,93201683.93,872080844.88303,2258141016
2021-02-16,93201683.93,872080844.88303,2258141016
2021-02-17,93201683.93,872080844.88303,2258141016
2021-02-18,93201683.93,872080844.88303,2258141016
2021-02-19,93201683.93,872080844.88303,2258141016
2021-02-22,93201683.93,872080844.88303,2258141016
2021-02-23,93201683.93,872080844.88303,2258141016
2021-02-24,93201683.93,872080844.88303,2258141016
2021-02-25,93201683.93,872080844.88303,2258141016
2021-02-26,95880615.61,954273692.10655,2198251756
2021-03-01,95880615.61,954273692.10655,2198251756
2021-03-02,95880615.61,954273692.10655,2198251756
2021-03-03,95880615.61,954273692.10655,2198251756
2021-03-04,95880615.61,954273692.10655,2198251756
2021-03-05,95880615.61,954273692.10655,2198251756
2021-03-08,95880615.61,954273692.10655,2198251756
2021-03-09,95880615.61,954273692.10655,2198251756
2021-03-10,95880615.61,954273692.10655,2198251756
2021-03-11,95880615.61,954273692.10655,2198251756
2021-03-12,95880615.61,954273692.10655,2198251756
2021-03-15,95880615.61,954273692.10655,2198251756
2021-03-16,95880615.61,954273692.10655,2198251756
2021-03-17,95880615.61,954273692.10655,2198251756
2021-03-18,95880615.61,954273692.10655,2198251756
2021-03-19,95880615.61,954273692.10655,2198251756
2021-03-22,95880615.61,954273692.10655,2198251756
2021-03-23,95880615.61,954273692.10655,2198251756
2021-03-24,95880615.61,954273692.10655,2198251756
2021-03-25,95880615.61,954273692.10655,2198251756
2021-03-26,95880615.61,954273692.10655,2198251756
2021-03-29,95880615.61,954273692.10655,2198251756
2021-03-30,95880615.61,954273692.10655,2198251756
2021-03-31,102181826.12,1083643392.03856,2148942934
2021-04-01,102181826.12,1083643392.03856,2148942934
2021-04-02,102181826.12,1083643392.03856,2148942934
2021-04-05,102181826.12,1083643392.03856,2148942934
2021-04-06,102181826.12,1083643392.03856,2148942934
2021-04-07,102181826.12,1083643392.03856,2148942934
2021-04-08,102181826.12,1083643392.03856,2148942934
2021-04-09,102181826.12,1083643392.03856,2148942934
2021-04-12,102181826.12,1083643392.03856,2148942934
2021-04-13,102181826.12,1083643392.03856,2148942934
2021-04-14,102181826.12,1083643392.03856,2148942934
2021-04-15,102181826.12,1083643392.03856,2148942934
2021-04-16,102181826.12,1083643392.03856,2148942934
2021-04-19,102181826.12,1083643392.03856,2148942934
2021-04-20,102181826.12,1083643392.03856,2148942934
2021-04-21,102181826.12,1083643392.03856,2148942934
2021-04-22,102181826.12,1083643392.03856,2148942934
2021-04-23,102181826.12,1083643392.03856,2148942934
2021-04-26,102181826.12,1083643392.03856,2148942934
2021-04-27,102181826.12,1083643392.03856,2148942934
2021-04-28,102181826.12,1083643392.03856,2148942934
2021-04-29,102181826.12,1083643392.03856,2148942934
2021-04-30,105451455.76,1289765235.07995,2343159740
2021-05-03,105451455.76,1289765235.07995,2343159740
2021-05-04,105451455.76,1289765235.07995,2343159740
2021-05-05,105451455.76,1289765235.07995,2343159740
2021-05-06,105451455.76,1289765235.07995,2343159740
2021-05-07,105451455.76,1289765235.07995,2343159740
2021-05-10,105451455.76,1289765235.07995,2343159740
2021-05-11,105451455.76,1289765235.07995,2343159740
2021-05-12,105451455.76,1289765235.07995,2343159740
2021-05-13,105451455.76,1289765235.07995,2343159740
2021-05-14,105451455.76,1289765235.07995,2343159740
2021-05-17,105451455.76,1289765235.07995,2343159740
2021-05-18,105451455.76,1289765235.07995,2343159740
2021-05-19,105451455.76,1289765235.07995,2343159740
2021-05-20,105451455.76,1289765235.07995,2343159740
2021-05-21,105451455.76,1289765235.07995,2343159740
2021-05-24,105451455.76,1289765235.07995,2343159740
2021-05-25,105451455.76,1289765235.07995,2343159740
2021-05-26,105451455.76,1289765235.07995,2343159740
2021-05-27,105451455.76,1289765235.07995,2343159740
2021-05-28,105451455.76,1289765235.07995,2343159740
2021-05-31,110549460.93,1305460065.9191,2342308918
2021-06-01,110549460.93,1305460065.9191,2342308918
2021-06-02,110549460.93,1305460065.9191,2342308918
2021-06-03,110549460.93,1305460065.9191,2342308918
2021-06-04,110549460.93,1305460065.9191,2342308918
2021-06-07,110549460.93,1305460065.9191,2342308918
2021-06-08,110549460.93,1305460065.9191,2342308918
2021-06-09,110549460.93,1305460065.9191,2342308918
2021-06-10,110549460.93,1305460065.9191,2342308918
2021-06-11,110549460.93,1305460065.9191,2342308918
2021-06-14,110549460.93,1305460065.9191,2342308918
2021-06-15,110549460.93,1305460065.9191,2342308918
2021-06-16,110549460.93,1305460065.9191,2342308918
2021-06-17,110549460.93,1305460065.9191,2342308918
2021-06-18,110549460.93,1305460065.9191,2342308918
2021-06-21,110549460.93,1305460065.9191,2342308918
2021-06-22,110549460.93,1305460065.9191,2342308918
2021-06-23,110549460.93,1305460065.9191,2342308918
2021-06-24,110549460.93,1305460065.9191,2342308918
2021-06-25,110549460.93,1305460065.9191,2342308918
2021-06-28,110549460.93,1305460065.9191,2342308918
2021-06-29,110549460.93,1305460065.9191,2342308918
2021-06-30,118690291.18,1299283574.76586,2389879917
2021-07-01,118690291.18,1299283574.76586,2389879917
2021-07-02,118690291.18,1299283574.76586,2389879917
2021-07-05,118690291.18,1299283574.76586,2389879917
2021-07-06,118690291.18,1299283574.76586,2389879917
2021-07-07,118690291.18,1299283574.76586,2389879917
2021-07-08,118690291.18,1299283574.76586,2389879917
2021-07-09,118690291.18,1299283574.76586,2389879917
2021-07-12,118690291.18,1299283574.76586,2389879917
2021-07-13,118690291.18,1299283574.76586,2389879917
2021-07-14,118690291.18,1299283574.76586,2389879917
2021-07-15,118690291.18,1299283574.76586,2389879917
2021-07-16,118690291.18,1299283574.76586,2389879917
2021-07-19,118690291.18,1299283574.76586,2389879917
2021-07-20,118690291.18,1299283574.76586,2389879917
2021-07-21,118690291.18,1299283574.76586,2389879917
2021-07-22,118690291.18,1299283574.76586,2389879917
2021-07-23,118690291.18,1299283574.76586,2389879917
2021-07-26,118690291.18,1299283574.76586,2389879917
2021-07-27,118690291.18,1299283574.76586,2389879917
2021-07-28,118690291.18,1299283574.76586,2389879917
2021-07-29,118690291.18,1299283574.76586,2389879917
2021-07-30,130347436.71,1233756672.60709,2428936498
2021-08-02,130347436.71,1233756672.60709,2428936498
2021-08-03,130347436.71,1233756672.60709,2428936498
2021-08-04,130347436.71,1233756672.60709,2428936498
2021-08-05,130347436.71,1233756672.60709,2428936498
2021-08-06,130347436.71,1233756672.60709,2428936498
2021-08-09,130347436.71,1233756672.60709,2428936498
2021-08-10,130347436.71,1233756672.60709,2428936498
2021-08-11,130347436.71,1233756672.60709,2428936498
2021-08-12,130347436.71,1233756672.60709,2428936498
2021-08-13,130347436.71,1233756672.60709,2428936498
2021-08-16,130347436.71,1233756672.60709,2428936498
2021-08-17,130347436.71,1233756672.60709,2428936498
2021-08-18,130347436.71,1233756672.60709,2428936498
2021-08-19,130347436.71,1233756672.60709,2428936498
2021-08-20,130347436.71,1233756672.60709,2428936498
2021-08-23,130347436.71,1233756672.60709,2428936498
2021-08-24,130347436.71,1233756672.60709,2428936498
2021-08-25,130347436.71,1233756672.60709,2428936498
2021-08-26,130347436.71,1233756672.60709,2428936498
2021-08-27,130347436.71,1233756672.60709,2428936498
2021-08-30,130347436.71,1233756672.60709,2428936498
2021-08-31,140827268.82,1142146461.45273,2498539949
2021-09-01,140827268.82,1142146461.45273,2498539949
2021-09-02,140827268.82,1142146461.45273,2498539949
2021-09-03,140827268.82,1142146461.45273,2498539949
2021-09-06,140827268.82,1142146461.45273,2498539949
2021-09-07,140827268.82,1142146461.45273,2498539949
2021-09-08,140827268.82,1142146461.45273,2498539949
2021-09-09,140827268.82,1142146461.45273,2498539949
2021-09-10,140827268.82,1142146461.45273,2498539949
2021-09-13,140827268.82,1142146461.45273,2498539949
2021-09-14,140827268.82,1142146461.45273,2498539949
2021-09-15,140827268.82,1142146461.45273,2498539949
2021-09-16,140827268.82,1142146461.45273,2498539949
2021-09-17,140827268.82,1142146461.45273,2498539949
2021-09-20,140827268.82,1142146461.45273,2498539949
2021-09-21,140827268.82,1142146461.45273,2498539949
2021-09-22,140827268.82,1142146461.45273,2498539949
2021-09-23,140827268.82,1142146461.45273,2498539949
2021-09-24,140827268.82,1142146461.45273,2498539949
2021-09-27,140827268.82,1142146461.45273,2498539949
2021-09-28,140827268.82,1142146461.45273,2498539949
2021-09-29,140827268.82,1142146461.45273,2498539949
2021-09-30,143206782.09,1041861726.07742,1981604645.2346
2021-10-01,143206782.09,1041861726.07742,1981604645.2346
2021-10-04,143206782.09,1041861726.07742,1981604645.2346
2021-10-05,143206782.09,1041861726.07742,1981604645.2346
2021-10-06,143206782.09,1041861726.07742,1981604645.2346
2021-10-07,143206782.09,1041861726.07742,1981604645.2346
2021-10-08,143206782.09,1041861726.07742,1981604645.2346
2021-10-11,143206782.09,1041861726.07742,1981604645.2346
2021-10-12,143206782.09,1041861726.07742,1981604645.2346
2021-10-13,143206782.09,1041861726.07742,1981604645.2346
2021-10-14,143206782.09,1041861726.07742,1981604645.2346
2021-10-15,143206782.09,1041861726.07742,1981604645.2346
2021-10-18,143206782.09,1041861726.07742,1981604645.2346
2021-10-19,143206782.09,1041861726.07742,1981604645.2346
2021-10-20,143206782.09,1041861726.07742,1981604645.2346
2021-10-21,143206782.09,1041861726.07742,1981604645.2346
2021-10-22,143206782.09,1041861726.07742,1981604645.2346
2021-10-25,143206782.09,1041861726.07742,1981604645.2346
2021-10-26,143206782.09,1041861726.07742,1981604645.2346
2021-10-27,143206782.09,1041861726.07742,1981604645.2346
2021-10-28,143206782.09,1041861726.07742,1981604645.2346
2021-10-29,146480052.15,1053926354.4645,2083611652.80624
2021-11-01,146480052.15,1053926354.4645,2083611652.80624
2021-11-02,146480052.15,1053926354.4645,2083611652.80624
2021-11-03,146480052.15,1053926354.4645,2083611652.80624
2021-11-04,146480052.15,1053926354.4645,2083611652.80624
2021-11-05,146480052.15,1053926354.4645,2083611652.80624
2021-11-08,146480052.15,1053926354.4645,2083611652.80624
2021-11-09,146480052.15,1053926354.4645,2083611652.80624
2021-11-10,146480052.15,1053926354.4645,2083611652.80624
2021-11-11,146480052.15,1053926354.4645,2083611652.80624
2021-11-12,146480052.15,1053926354.4645,2083611652.80624
2021-11-15,146480052.15,1053926354.4645,2083611652.80624
2021-11-16,146480052.15,1053926354.4645,2083611652.80624
2021-11-17,146480052.15,1053926354.4645,2083611652.80624
2021-11-18,146480052.15,1053926354.4645,2083611652.80624
2021-11-19,146480052.15,1053926354.4645,2083611652.80624
2021-11-22,146480052.15,1053926354.4645,2083611652.80624
2021-11-23,146480052.15,1053926354.4645,2083611652.80624
2021-11-24,146480052.15,1053926354.4645,2083611652.80624
2021-11-25,146480052.15,1053926354.4645,2083611652.80624
2021-11-26,146480052.15,1053926354.4645,2083611652.80624
2021-11-29,146480052.15,1053926354.4645,2083611652.80624
2021-11-30,142128005.65,997047942.278798,2077013211.30359
2021-12-01,142128005.65,997047942.278798,2077013211.30359
2021-12-02,142128005.65,997047942.278798,2077013211.30359
2021-12-03,142128005.65,997047942.278798,2077013211.30359
2021-12-06,142128005.65,997047942.278798,2077013211.30359
2021-12-07,142128005.65,997047942.278798,2077013211.30359
2021-12-08,142128005.65,997047942.278798,2077013211.30359
2021-12-09,142128005.65,997047942.278798,2077013211.30359
2021-12-10,142128005.65,997047942.278798,2077013211.30359
2021-12-13,142128005.65,997047942.278798,2077013211.30359
2021-12-14,142128005.65,997047942.278798,2077013211.30359
2021-12-15,142128005.65,997047942.278798,2077013211.30359
2021-12-16,142128005.65,997047942.278798,2077013211.30359
2021-12-17,142128005.65,997047942.278798,2077013211.30359
2021-12-20,142128005.65,997047942.278798,2077013211.30359
2021-12-21,142128005.65,997047942.278798,2077013211.30359
2021-12-22,142128005.65,997047942.278798,2077013211.30359
2021-12-23,142128005.65,997047942.278798,2077013211.30359
2021-12-24,142128005.65,997047942.278798,2077013211.30359
