date,Fund_A,Fund_B,Fund_C
2016-07-12,113.866175669187,106.322299494002,114.506800748944
2016-07-13,113.990709544762,106.074911099416,114.432073389004
2016-07-14,113.921728835684,106.595553181112,114.983080440491
2016-07-15,114.31586670404,106.068196088898,114.930734202964
2016-07-18,114.428552747867,106.03697138374,115.309829558565
2016-07-19,114.130777244129,105.61919562349,115.349657088889
2016-07-20,114.942924167797,105.967398760047,116.245348758969
2016-07-21,114.356675902161,105.668931536941,116.135490522334
2016-07-22,114.157369044253,105.814805704622,116.70335368316
2016-07-25,113.866438954326,105.213204383914,116.419247723103
2016-07-26,114.620663145147,105.61920603432,116.55724244157
2016-07-27,114.845684185982,105.015554575889,116.252246501868
2016-07-28,115.129768862,105.320744003309,116.764326334626
2016-07-29,114.829097221635,106.088061908456,116.942936670959
2016-08-01,115.115288178763,106.106569944387,117.250566263689
2016-08-02,114.630755742502,105.244456131048,116.996425026145
2016-08-03,115.031036931031,105.738530436036,117.316392670226
2016-08-04,115.007077982496,105.808106547515,117.423030407346
2016-08-05,115.949726578453,106.113296489618,117.94165300429
2016-08-08,116.221261328985,106.036999570983,117.519410206583
2016-08-09,116.371860434306,106.607369562599,117.649780709101
2016-08-10,116.514034414884,106.378477569979,117.430217103821
2016-08-11,116.864028139994,106.982137018179,118.043395251627
2016-08-12,116.99303786313,107.15924726625,117.868809332694
2016-08-15,117.120467875332,107.67316477273,118.118884720717
2016-08-16,116.881580483217,107.356908095087,117.616058697888
2016-08-17,117.519520399847,106.405055304467,117.785004918567
2016-08-18,117.590782913494,107.381426661374,117.885449868455
2016-08-19,117.569544578127,107.323630876543,117.781444689269
2016-08-22,117.654234634457,107.121306255529,117.816616155754
2016-08-23,118.021780702789,107.596883620897,118.106010670019
2016-08-24,117.732869132393,107.078296171441,117.310526679326
2016-08-25,117.500037298772,106.932426376,116.997946665813
2016-08-26,117.346454295043,106.925704448265,117.136825614527
2016-08-29,117.885135710327,107.648669424812,117.396862427196
2016-08-30,118.042755753017,107.12131698147,117.099685809007
2016-08-31,117.98281450074,106.398353278842,116.681216502694
2016-09-01,118.26180899724,106.526431470894,116.768579216475
2016-09-02,118.343690678621,107.648678365039,117.257936054544
2016-09-05,118.767492007188,107.718251863091,117.257936054544
2016-09-06,118.509735846055,107.844290832942,117.474473513392
2016-09-07,118.803211025691,107.844290832942,117.419844742742
2016-09-08,118.656297912414,107.870853198055,117.223174285565
2016-09-09,117.568754722711,106.15840622643,114.527979995042
2016-09-12,117.612898866058,105.676105003716,116.13055318598
2016-09-13,116.294454600485,104.946419499611,114.622196406861
2016-09-14,116.369139821138,104.883573645176,114.799311559945
2016-09-15,117.518379497511,105.345707979144,115.801680692648
2016-09-16,116.789342919341,104.946426953988,115.660826351988
2016-09-19,117.022350276321,105.720471740837,115.603216993734
2016-09-20,116.824535367566,105.029452914363,115.805052012893
2016-09-21,117.25816600835,105.498310430447,117.053836732231
2016-09-22,117.626677455558,107.141185532387,118.014704697475
2016-09-23,118.305514331988,106.589311366498,117.195487512598
2016-09-26,118.383534497867,105.644182843009,116.195099802239
2016-09-27,118.298142347801,105.619660140581,117.28355044941
2016-09-28,118.491920217593,106.037437915567,117.572058521603
2016-09-29,118.4126713877,106.621259324842,116.490386127466
2016-09-30,119.044029175558,107.159693002955,117.48652080825
2016-10-03,119.078870576965,106.767133095903,117.23927184778
2016-10-04,118.93608226433,106.385649840987,117.011239194914
2016-10-05,119.481433570165,106.273067768345,117.445465759758
2016-10-06,119.738926446058,105.891586562169,117.129915401975
2016-10-07,119.343208866769,105.244921437502,116.854825559488
2016-10-10,119.792285569665,106.120478288745,117.088015005875
2016-10-11,119.6242218827,104.776063584532,115.639629218321
2016-10-12,119.889788836619,104.6997670576,115.485344257226
2016-10-13,119.087207940029,104.19224519009,115.178852163617
2016-10-14,119.638614804257,104.623475329005,115.166975002295
2016-10-17,119.619307226642,104.47088169625,114.72561107921
2016-10-18,119.963596440075,105.092335844573,115.579842419642
2016-10-19,120.065926601408,105.366271397082,115.938931410003
2016-10-20,120.157198786509,104.908493901712,115.854433762817
2016-10-21,121.009189529322,104.845653504688,116.088902539414
2016-10-24,122.410568617032,105.289981492653,116.722178739647
2016-10-25,122.061452509119,105.067819241145,115.904651605314
2016-10-26,121.887859834038,104.636590619716,116.012676343282
2016-10-27,121.879346947515,103.876002232643,116.129962601763
2016-10-28,122.000809163105,104.091439052161,115.725261091176
2016-10-31,122.287263405472,104.015142650056,115.472505249809
2016-11-01,122.999800780975,103.709956467454,114.81164162434
2016-11-02,122.356507399688,103.025662521681,113.942001039698
2016-11-03,122.585302194348,101.954501212414,113.505100323591
2016-11-04,122.764774904362,102.448573998538,113.396627151339
2016-11-07,123.766136088582,103.335211161932,115.843427574755
2016-11-08,124.160449480498,104.237323397123,116.000681761683
2016-11-09,124.17141969505,105.106149572431,117.548014655282
2016-11-10,124.170366554394,104.908532828815,117.200125966732
2016-11-11,124.548005220082,104.578810689934,116.877590963511
2016-11-14,124.866843535828,104.629901348609,116.211122766577
2016-11-15,126.243122772568,105.352865261553,117.112058004552
2016-11-16,126.2860382519,105.701072986156,117.343857784326
2016-11-17,127.385341511571,106.457316572162,118.145089686956
2016-11-18,128.053471458589,106.25363789307,117.718692588208
2016-11-21,128.110077765741,107.014235811203,118.68891175333
2016-11-22,129.026485608493,107.090532798963,118.482375405994
2016-11-23,129.972118102756,107.160099472443,118.396185756929
2016-11-24,130.317635980205,107.292878343283,118.396185756929
2016-11-25,129.844951375693,107.566135390049,118.700545604958
2016-11-28,128.251374129123,107.243139002092,117.995839038141
2016-11-29,127.199549957924,107.319435579677,118.620608273532
2016-11-30,127.797909340447,107.788300186768,117.781621076603
2016-12-01,127.451162798883,106.722525848638,117.047599021089
2016-12-02,127.531289245973,106.545391974494,116.989837870542
2016-12-05,128.519135125932,107.45858035973,117.588349187633
2016-12-06,129.061151486441,107.16012475113,117.858386456644
2016-12-07,129.743323308097,108.257840089619,118.889185185783
2016-12-08,130.27068346201,109.031892452679,119.181459727318
2016-12-09,129.790539111531,109.49942605686,119.851977770177
2016-12-12,128.997963050617,109.00535868038,119.093575103328
2016-12-13,129.099152309615,109.405319848752,119.943849516651
2016-12-14,128.628310701074,109.297094538246,119.594567093507
2016-12-15,129.352520384866,108.632617681816,120.048205165793
2016-12-16,129.681626821427,108.911262800708,119.800645882994
2016-12-19,129.652928740193,108.410463153045,119.769834726732
2016-12-20,130.210829971412,108.726737197863,120.510553382947
2016-12-21,130.354232616005,108.632627936886,120.243984455083
2016-12-22,130.010821019667,107.883127218076,119.6698338461
2016-12-23,129.668374802305,108.257881442023,119.964924428233
2016-12-26,129.668374802305,108.352652097753,119.964924428233
